pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Italia,coste_recursos_pyme,Tipo de deposito a la vista,0.5643,pct_anual,2026,"BCE, dataset MIR",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-16,,,n/a,nivel,media_simple,"nueva produccion, media 2026"
Italia,coste_recursos_pyme,Tipo de deposito a plazo,2.3107,pct_anual,2026,"BCE, dataset MIR",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-16,,,n/a,nivel,media_simple,"nueva produccion, media 2026"
Italia,coste_recursos_pyme,Saldo de deposito a la vista,390036.8571,eur_millones,2026,"BCE, dataset BSI",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-16,,,n/a,importe,dato_unico,"serie L21, sector 2240, saldo medio 2026"
Italia,coste_recursos_pyme,Saldo de deposito a plazo,50023.1429,eur_millones,2026,"BCE, dataset BSI",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-16,,,n/a,importe,dato_unico,"serie L22, sector 2240, saldo medio 2026"
Italia,coste_recursos_pyme,Peso del deposito a la vista,88.6327,pct_cartera,2026,"BCE, dataset BSI",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-16,,,n/a,ratio,media_ponderada_volumen,sobre vista mas plazo
Italia,coste_recursos_pyme,Coste ponderado de los recursos de empresa,0.7628,pct_anual,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-16,,,n/a,nivel,media_ponderada_volumen,tipos del MIR ponderados por los saldos del BSI
Italia,coste_recursos_pyme,Margen sobre la facilidad de deposito del BCE,1.3272,pct_anual,2026,"BCE, datasets MIR, BSI y FM",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-16,,,n/a,nivel,media_ponderada_volumen,facilidad del BCE 2.09% menos coste ponderado
Portugal,coste_recursos_pyme,Tipo de deposito a la vista,0.0714,pct_anual,2026,"BCE, dataset MIR",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-16,,,n/a,nivel,media_simple,"nueva produccion, media 2026"
Portugal,coste_recursos_pyme,Tipo de deposito a plazo,1.7676,pct_anual,2026,"BCE, dataset MIR",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-16,,,n/a,nivel,media_simple,"nueva produccion, media 2026"
Portugal,coste_recursos_pyme,Saldo de deposito a la vista,47548.2571,eur_millones,2026,"BCE, dataset BSI",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-16,,,n/a,importe,dato_unico,"serie L21, sector 2240, saldo medio 2026"
Portugal,coste_recursos_pyme,Saldo de deposito a plazo,28810.6600,eur_millones,2026,"BCE, dataset BSI",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-16,,,n/a,importe,dato_unico,"serie L22, sector 2240, saldo medio 2026"
Portugal,coste_recursos_pyme,Peso del deposito a la vista,62.2694,pct_cartera,2026,"BCE, dataset BSI",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-16,,,n/a,ratio,media_ponderada_volumen,sobre vista mas plazo
Portugal,coste_recursos_pyme,Coste ponderado de los recursos de empresa,0.7114,pct_anual,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-16,,,n/a,nivel,media_ponderada_volumen,tipos del MIR ponderados por los saldos del BSI
Portugal,coste_recursos_pyme,Margen sobre la facilidad de deposito del BCE,1.3786,pct_anual,2026,"BCE, datasets MIR, BSI y FM",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-16,,,n/a,nivel,media_ponderada_volumen,facilidad del BCE 2.09% menos coste ponderado
Paises Bajos,coste_recursos_pyme,Tipo de deposito a la vista,0.8471,pct_anual,2026,"BCE, dataset MIR",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-16,,,n/a,nivel,media_simple,"nueva produccion, media 2026"
Paises Bajos,coste_recursos_pyme,Tipo de deposito a plazo,2.1406,pct_anual,2026,"BCE, dataset MIR",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-16,,,n/a,nivel,media_simple,"nueva produccion, media 2026"
Paises Bajos,coste_recursos_pyme,Saldo de deposito a la vista,243684.1429,eur_millones,2026,"BCE, dataset BSI",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-16,,,n/a,importe,dato_unico,"serie L21, sector 2240, saldo medio 2026"
Paises Bajos,coste_recursos_pyme,Saldo de deposito a plazo,47400.0000,eur_millones,2026,"BCE, dataset BSI",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-16,,,n/a,importe,dato_unico,"serie L22, sector 2240, saldo medio 2026"
Paises Bajos,coste_recursos_pyme,Peso del deposito a la vista,83.7160,pct_cartera,2026,"BCE, dataset BSI",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-16,,,n/a,ratio,media_ponderada_volumen,sobre vista mas plazo
Paises Bajos,coste_recursos_pyme,Coste ponderado de los recursos de empresa,1.0578,pct_anual,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-16,,,n/a,nivel,media_ponderada_volumen,tipos del MIR ponderados por los saldos del BSI
Paises Bajos,coste_recursos_pyme,Margen sobre la facilidad de deposito del BCE,1.0322,pct_anual,2026,"BCE, datasets MIR, BSI y FM",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-16,,,n/a,nivel,media_ponderada_volumen,facilidad del BCE 2.09% menos coste ponderado
Irlanda,coste_recursos_pyme,Tipo de deposito a la vista,0.0957,pct_anual,2026,"BCE, dataset MIR",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-16,,,n/a,nivel,media_simple,"nueva produccion, media 2026"
Irlanda,coste_recursos_pyme,Tipo de deposito a plazo,1.9004,pct_anual,2026,"BCE, dataset MIR",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-16,,,n/a,nivel,media_simple,"nueva produccion, media 2026"
Irlanda,coste_recursos_pyme,Saldo de deposito a la vista,73817.2857,eur_millones,2026,"BCE, dataset BSI",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-16,,,n/a,importe,dato_unico,"serie L21, sector 2240, saldo medio 2026"
Irlanda,coste_recursos_pyme,Saldo de deposito a plazo,15553.4286,eur_millones,2026,"BCE, dataset BSI",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-16,,,n/a,importe,dato_unico,"serie L22, sector 2240, saldo medio 2026"
Irlanda,coste_recursos_pyme,Peso del deposito a la vista,82.5967,pct_cartera,2026,"BCE, dataset BSI",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-16,,,n/a,ratio,media_ponderada_volumen,sobre vista mas plazo
Irlanda,coste_recursos_pyme,Coste ponderado de los recursos de empresa,0.4098,pct_anual,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-16,,,n/a,nivel,media_ponderada_volumen,tipos del MIR ponderados por los saldos del BSI
Irlanda,coste_recursos_pyme,Margen sobre la facilidad de deposito del BCE,1.6802,pct_anual,2026,"BCE, datasets MIR, BSI y FM",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-16,,,n/a,nivel,media_ponderada_volumen,facilidad del BCE 2.09% menos coste ponderado
