pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Alemania,prestamo_pyme_modelo,Resultado antes de impuestos,1.4460,pct_cartera,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,margen menos riesgo menos gastos
Alemania,prestamo_pyme_modelo,Capital asignado,5.9881,pct_rwa,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,OBSERVADO. Densidad de RWA de la cartera PYME 35.3% (EBA Transparency Exercise) sobre CET1 observado
Alemania,prestamo_pyme_modelo,ROE del prestamo PYME,16.8796,pct_roe,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,MODELIZADO. Tipo del impuesto de sociedades aplicable a bancos en Alemania: 30.1%
Alemania,prestamo_pyme_modelo,Tipo impositivo aplicado,30.1000,pct_roe,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,"OBSERVADO. Tipo aplicable a bancos. Espana 30%% por el art. 29 LIS; Irlanda 15%% por el minimo de Pilar Dos; el resto, tipo combinado 2026"
Francia,prestamo_pyme_modelo,"Precio (tipo MIR, tramo <=1 M)",3.7671,pct_anual,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,"OBSERVADO. MIR, media 2026 ponderada por volumen"
Francia,prestamo_pyme_modelo,Comisiones,0.8733,pct_anual,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,SUPUESTO. Se aplica la cuna espanola de 87 pb; este pais no publica tipo con comisiones para empresas
Francia,prestamo_pyme_modelo,Ingreso total,4.6404,pct_anual,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,precio mas comisiones
Francia,prestamo_pyme_modelo,Coste de los recursos de empresa,1.3389,pct_anual,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,OBSERVADO. Tipos de deposito del MIR ponderados por los saldos del BSI. SUPUESTO asociado: el credito PYME se financia con deposito de empresa. Con fondeo en mercado (Euribor 2.23%) el ROE seria muy inferior
Francia,prestamo_pyme_modelo,Margen bruto,3.3015,pct_anual,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,ingreso menos coste
Francia,prestamo_pyme_modelo,Coste del riesgo,0.6780,pct_cartera,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,"OBSERVADO. PD por LGD de la clase IRB 'Corporates - Of Which: SME', mediana de entidades declarantes, COREP C 9.02"
Francia,prestamo_pyme_modelo,Gastos de explotacion,2.1658,pct_cartera,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,SUPUESTO parcial. Eficiencia del EBA (grupo) aplicada al margen
Francia,prestamo_pyme_modelo,Resultado antes de impuestos,0.4577,pct_cartera,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,margen menos riesgo menos gastos
Francia,prestamo_pyme_modelo,Capital asignado,6.8276,pct_rwa,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,OBSERVADO. Densidad de RWA de la cartera PYME 43.0% (EBA Transparency Exercise) sobre CET1 observado
Francia,prestamo_pyme_modelo,ROE del prestamo PYME,4.9742,pct_roe,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,MODELIZADO. Tipo del impuesto de sociedades aplicable a bancos en Francia: 25.8%
Francia,prestamo_pyme_modelo,Tipo impositivo aplicado,25.8000,pct_roe,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,"OBSERVADO. Tipo aplicable a bancos. Espana 30%% por el art. 29 LIS; Irlanda 15%% por el minimo de Pilar Dos; el resto, tipo combinado 2026"
Italia,prestamo_pyme_modelo,"Precio (tipo MIR, tramo <=1 M)",4.2500,pct_anual,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,"OBSERVADO. MIR, media 2026 ponderada por volumen"
Italia,prestamo_pyme_modelo,Comisiones,0.8733,pct_anual,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,SUPUESTO. Se aplica la cuna espanola de 87 pb; este pais no publica tipo con comisiones para empresas
Italia,prestamo_pyme_modelo,Ingreso total,5.1234,pct_anual,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,precio mas comisiones
Italia,prestamo_pyme_modelo,Coste de los recursos de empresa,0.7628,pct_anual,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,OBSERVADO. Tipos de deposito del MIR ponderados por los saldos del BSI. SUPUESTO asociado: el credito PYME se financia con deposito de empresa. Con fondeo en mercado (Euribor 2.23%) el ROE seria muy inferior
Italia,prestamo_pyme_modelo,Margen bruto,4.3606,pct_anual,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,ingreso menos coste
Italia,prestamo_pyme_modelo,Coste del riesgo,0.8045,pct_cartera,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,"OBSERVADO. PD por LGD de la clase IRB 'Corporates - Of Which: SME', mediana de entidades declarantes, COREP C 9.02"
Italia,prestamo_pyme_modelo,Gastos de explotacion,2.0399,pct_cartera,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,SUPUESTO parcial. Eficiencia del EBA (grupo) aplicada al margen
Italia,prestamo_pyme_modelo,Resultado antes de impuestos,1.5161,pct_cartera,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,margen menos riesgo menos gastos
Italia,prestamo_pyme_modelo,Capital asignado,7.2115,pct_rwa,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,OBSERVADO. Densidad de RWA de la cartera PYME 46.3% (EBA Transparency Exercise) sobre CET1 observado
Italia,prestamo_pyme_modelo,ROE del prestamo PYME,15.1792,pct_roe,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,MODELIZADO. Tipo del impuesto de sociedades aplicable a bancos en Italia: 27.8%
Italia,prestamo_pyme_modelo,Tipo impositivo aplicado,27.8000,pct_roe,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,"OBSERVADO. Tipo aplicable a bancos. Espana 30%% por el art. 29 LIS; Irlanda 15%% por el minimo de Pilar Dos; el resto, tipo combinado 2026"
Portugal,prestamo_pyme_modelo,"Precio (tipo MIR, tramo <=1 M)",3.9369,pct_anual,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,"OBSERVADO. MIR, media 2026 ponderada por volumen"
Portugal,prestamo_pyme_modelo,Comisiones,0.8733,pct_anual,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,SUPUESTO. Se aplica la cuna espanola de 87 pb; este pais no publica tipo con comisiones para empresas
Portugal,prestamo_pyme_modelo,Ingreso total,4.8102,pct_anual,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,precio mas comisiones
Portugal,prestamo_pyme_modelo,Coste de los recursos de empresa,0.7114,pct_anual,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,OBSERVADO. Tipos de deposito del MIR ponderados por los saldos del BSI. SUPUESTO asociado: el credito PYME se financia con deposito de empresa. Con fondeo en mercado (Euribor 2.23%) el ROE seria muy inferior
Portugal,prestamo_pyme_modelo,Margen bruto,4.0988,pct_anual,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,ingreso menos coste
Portugal,prestamo_pyme_modelo,Coste del riesgo,0.5040,pct_cartera,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,"OBSERVADO. PD por LGD de la clase IRB 'Corporates - Of Which: SME', mediana de entidades declarantes, COREP C 9.02"
Portugal,prestamo_pyme_modelo,Gastos de explotacion,1.4277,pct_cartera,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,SUPUESTO parcial. Eficiencia del EBA (grupo) aplicada al margen
Portugal,prestamo_pyme_modelo,Resultado antes de impuestos,2.1671,pct_cartera,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,margen menos riesgo menos gastos
Portugal,prestamo_pyme_modelo,Capital asignado,10.9303,pct_rwa,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,OBSERVADO. Densidad de RWA de la cartera PYME 61.3% (EBA Transparency Exercise) sobre CET1 observado
Portugal,prestamo_pyme_modelo,ROE del prestamo PYME,13.9778,pct_roe,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,MODELIZADO. Tipo del impuesto de sociedades aplicable a bancos en Portugal: 29.5%
Portugal,prestamo_pyme_modelo,Tipo impositivo aplicado,29.5000,pct_roe,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,"OBSERVADO. Tipo aplicable a bancos. Espana 30%% por el art. 29 LIS; Irlanda 15%% por el minimo de Pilar Dos; el resto, tipo combinado 2026"
Paises Bajos,prestamo_pyme_modelo,"Precio (tipo MIR, tramo <=1 M)",4.5011,pct_anual,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,"OBSERVADO. MIR, media 2026 ponderada por volumen"
Paises Bajos,prestamo_pyme_modelo,Comisiones,0.8733,pct_anual,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,SUPUESTO. Se aplica la cuna espanola de 87 pb; este pais no publica tipo con comisiones para empresas
Paises Bajos,prestamo_pyme_modelo,Ingreso total,5.3744,pct_anual,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,precio mas comisiones
Paises Bajos,prestamo_pyme_modelo,Coste de los recursos de empresa,1.0578,pct_anual,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,OBSERVADO. Tipos de deposito del MIR ponderados por los saldos del BSI. SUPUESTO asociado: el credito PYME se financia con deposito de empresa. Con fondeo en mercado (Euribor 2.23%) el ROE seria muy inferior
Paises Bajos,prestamo_pyme_modelo,Margen bruto,4.3166,pct_anual,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,ingreso menos coste
Paises Bajos,prestamo_pyme_modelo,Coste del riesgo,0.3493,pct_cartera,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,"OBSERVADO. PD por LGD de la clase IRB 'Corporates - Of Which: SME', mediana de entidades declarantes, COREP C 9.02"
Paises Bajos,prestamo_pyme_modelo,Gastos de explotacion,2.3084,pct_cartera,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,SUPUESTO parcial. Eficiencia del EBA (grupo) aplicada al margen
Paises Bajos,prestamo_pyme_modelo,Resultado antes de impuestos,1.6589,pct_cartera,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,margen menos riesgo menos gastos
Paises Bajos,prestamo_pyme_modelo,Capital asignado,6.0939,pct_rwa,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,OBSERVADO. Densidad de RWA de la cartera PYME 37.2% (EBA Transparency Exercise) sobre CET1 observado
Paises Bajos,prestamo_pyme_modelo,ROE del prestamo PYME,20.1992,pct_roe,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,MODELIZADO. Tipo del impuesto de sociedades aplicable a bancos en Paises Bajos: 25.8%
Paises Bajos,prestamo_pyme_modelo,Tipo impositivo aplicado,25.8000,pct_roe,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,"OBSERVADO. Tipo aplicable a bancos. Espana 30%% por el art. 29 LIS; Irlanda 15%% por el minimo de Pilar Dos; el resto, tipo combinado 2026"
Irlanda,prestamo_pyme_modelo,"Precio (tipo MIR, tramo <=1 M)",5.3687,pct_anual,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,"OBSERVADO. MIR, media 2026 ponderada por volumen"
Irlanda,prestamo_pyme_modelo,Comisiones,0.8733,pct_anual,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,SUPUESTO. Se aplica la cuna espanola de 87 pb; este pais no publica tipo con comisiones para empresas
Irlanda,prestamo_pyme_modelo,Ingreso total,6.2420,pct_anual,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,precio mas comisiones
Irlanda,prestamo_pyme_modelo,Coste de los recursos de empresa,0.4098,pct_anual,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,OBSERVADO. Tipos de deposito del MIR ponderados por los saldos del BSI. SUPUESTO asociado: el credito PYME se financia con deposito de empresa. Con fondeo en mercado (Euribor 2.23%) el ROE seria muy inferior
Irlanda,prestamo_pyme_modelo,Margen bruto,5.8322,pct_anual,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,ingreso menos coste
Irlanda,prestamo_pyme_modelo,Coste del riesgo,0.4033,pct_cartera,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,"OBSERVADO. PD por LGD de la clase IRB 'Corporates - Of Which: SME', mediana de entidades declarantes, COREP C 9.02"
Irlanda,prestamo_pyme_modelo,Gastos de explotacion,3.3460,pct_cartera,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,SUPUESTO parcial. Eficiencia del EBA (grupo) aplicada al margen
Irlanda,prestamo_pyme_modelo,Resultado antes de impuestos,2.0829,pct_cartera,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,margen menos riesgo menos gastos
Irlanda,prestamo_pyme_modelo,Capital asignado,12.8086,pct_rwa,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,OBSERVADO. Densidad de RWA de la cartera PYME 70.0% (EBA Transparency Exercise) sobre CET1 observado
Irlanda,prestamo_pyme_modelo,ROE del prestamo PYME,13.8227,pct_roe,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,MODELIZADO. Tipo del impuesto de sociedades aplicable a bancos en Irlanda: 15.0%
Irlanda,prestamo_pyme_modelo,Tipo impositivo aplicado,15.0000,pct_roe,2026,"Modelo propio sobre BCE (MIR), EBA y Banco de Espana",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,"OBSERVADO. Tipo aplicable a bancos. Espana 30%% por el art. 29 LIS; Irlanda 15%% por el minimo de Pilar Dos; el resto, tipo combinado 2026"
Espana,prestamo_pyme_modelo,ROE con cuna de comisiones de 0 pb,8.1501,pct_roe,2026,"Modelo propio, analisis de sensibilidad",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,"SENSIBILIDAD. Cuna supuesta, no observada salvo en Espana"
Espana,prestamo_pyme_modelo,ROE con cuna de comisiones de 25 pb,9.3962,pct_roe,2026,"Modelo propio, analisis de sensibilidad",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,"SENSIBILIDAD. Cuna supuesta, no observada salvo en Espana"
Espana,prestamo_pyme_modelo,ROE con cuna de comisiones de 50 pb,10.6422,pct_roe,2026,"Modelo propio, analisis de sensibilidad",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,"SENSIBILIDAD. Cuna supuesta, no observada salvo en Espana"
Espana,prestamo_pyme_modelo,ROE con cuna de comisiones de 87 pb,12.4864,pct_roe,2026,"Modelo propio, analisis de sensibilidad",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,"SENSIBILIDAD. Cuna supuesta, no observada salvo en Espana"
Espana,prestamo_pyme_modelo,ROE con cuna de comisiones de 100 pb,13.1344,pct_roe,2026,"Modelo propio, analisis de sensibilidad",,2026-09-17,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,ratio,media_ponderada_volumen,"SENSIBILIDAD. Cuna supuesta, no observada salvo en Espana"
